t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal rvar lvar
3.573 0.573001 0.000353136 20 370.605 0.0164317 0.556569 46.5309 24.5272 159.427 1392.12 1622.61 4.5e-08 0.4
3.574 0.574001 0.000353743 20 370.86 0.0164474 0.557553 46.4954 24.5272 159.427 1392.2 1622.65 4.5e-08 0.4
3.575 0.575001 0.000354349 20 371.115 0.0164631 0.558538 46.46 24.5272 159.427 1392.28 1622.69 4.5e-08 0.4
3.576 0.576001 0.000354956 20 371.371 0.0164787 0.559522 46.4246 24.5272 159.427 1392.36 1622.74 4.5e-08 0.4
3.577 0.577001 0.000355563 20 371.627 0.0164943 0.560507 46.3893 24.5272 159.427 1392.44 1622.78 4.5e-08 0.4
3.578 0.578001 0.000356169 20 371.884 0.0165099 0.561491 46.354 24.5272 159.427 1392.52 1622.83 4.5e-08 0.4
3.579 0.579001 0.000356776 20 372.14 0.0165254 0.562475 46.3188 24.5272 159.427 1392.6 1622.87 4.5e-08 0.4
3.58 0.580001 0.000357382 20 372.397 0.0165409 0.56346 46.2836 24.5272 159.427 1392.68 1622.91 4.5e-08 0.4
3.581 0.581001 0.000357989 20 372.655 0.0165566 0.564444 46.2491 24.5272 159.427 1392.76 1622.96 4.5e-08 0.4
3.582 0.582001 0.000358595 20 372.913 0.0165721 0.565429 46.2139 24.5272 159.427 1392.84 1623 4.5e-08 0.4
3.583 0.583001 0.000359201 20 373.171 0.0165875 0.566413 46.1788 24.5272 159.427 1392.92 1623.05 4.5e-08 0.4
3.584 0.584001 0.000359807 20 373.43 0.0166029 0.567398 46.1438 24.5272 159.427 1393 1623.09 4.5e-08 0.4
3.585 0.585001 0.000360413 20 373.689 0.0166182 0.568383 46.1088 24.5272 159.427 1393.08 1623.14 4.5e-08 0.4
3.586 0.586001 0.000361019 20 373.948 0.0166336 0.569367 46.0739 24.5272 159.427 1393.16 1623.18 4.5e-08 0.4
3.587 0.587001 0.000361625 20 374.208 0.0166489 0.570352 46.039 24.5272 159.427 1393.24 1623.23 4.5e-08 0.4
3.588 0.588001 0.000362231 20 374.468 0.0166641 0.571337 46.0042 24.5272 159.427 1393.32 1623.27 4.5e-08 0.4
3.589 0.589001 0.000362837 20 374.728 0.0166794 0.572321 45.9694 24.5272 159.427 1393.4 1623.32 4.5e-08 0.4
3.59 0.590001 0.000363443 20 374.989 0.0166946 0.573306 45.9346 24.5272 159.427 1393.48 1623.37 4.5e-08 0.4
3.591 0.591001 0.000364048 20 375.25 0.0167098 0.574291 45.8999 24.5272 159.427 1393.56 1623.41 4.5e-08 0.4
3.592 0.592001 0.000364654 20 375.511 0.0167249 0.575276 45.8652 24.5272 159.427 1393.64 1623.46 4.5e-08 0.4
3.593 0.593001 0.00036526 20 375.773 0.0167401 0.576261 45.8306 24.5272 159.427 1393.72 1623.51 4.5e-08 0.4
3.594 0.594001 0.000365865 20 376.035 0.0167552 0.577246 45.796 24.5272 159.427 1393.8 1623.55 4.5e-08 0.4
3.595 0.595001 0.00036647 20 376.298 0.0167702 0.578231 45.7615 24.5272 159.427 1393.88 1623.6 4.5e-08 0.4
3.596 0.596001 0.000367076 20 376.56 0.0167853 0.579216 45.727 24.5272 159.427 1393.96 1623.65 4.5e-08 0.4
3.597 0.597001 0.000367681 20 376.824 0.0168003 0.580201 45.6925 24.5272 159.427 1394.05 1623.69 4.5e-08 0.4
3.598 0.598001 0.000368286 20 377.087 0.0168152 0.581186 45.6581 24.5272 159.427 1394.13 1623.74 4.5e-08 0.4
3.599 0.599001 0.000368891 20 377.351 0.0168302 0.582171 45.6237 24.5272 159.427 1394.21 1623.79 4.5e-08 0.4
3.6 0.600001 0.000369496 20 377.615 0.0168451 0.583156 45.5894 24.5272 159.427 1394.29 1623.84 4.5e-08 0.4
3.601 0.601001 0.000370101 20 377.88 0.01686 0.584141 45.5551 24.5272 159.427 1394.37 1623.88 4.5e-08 0.4
3.602 0.602001 0.000370706 20 378.145 0.0168749 0.585126 45.5209 24.5272 159.427 1394.46 1623.93 4.5e-08 0.4
3.603 0.603001 0.000371311 20 378.41 0.0168897 0.586111 45.4867 24.5272 159.427 1394.54 1623.98 4.5e-08 0.4
3.604 0.604001 0.000371915 20 378.676 0.0169045 0.587096 45.4525 24.5272 159.427 1394.62 1624.03 4.5e-08 0.4
3.605 0.605001 0.00037252 20 378.942 0.0169193 0.588082 45.4184 24.5272 159.427 1394.7 1624.08 4.5e-08 0.4
3.606 0.606001 0.000373125 20 379.208 0.016934 0.589067 45.3844 24.5272 159.427 1394.79 1624.12 4.5e-08 0.4
3.607 0.607001 0.000373729 20 379.475 0.0169487 0.590052 45.3503 24.5272 159.427 1394.87 1624.17 4.5e-08 0.4
3.608 0.608001 0.000374334 20 379.742 0.0169634 0.591037 45.3164 24.5272 159.427 1394.95 1624.22 4.5e-08 0.4
3.609 0.609001 0.000374938 20 380.009 0.0169781 0.592023 45.2824 24.5272 159.427 1395.03 1624.27 4.5e-08 0.4
3.61 0.610001 0.000375542 20 380.277 0.0169927 0.593008 45.2485 24.5272 159.427 1395.12 1624.32 4.5e-08 0.4
3.611 0.611001 0.000376146 20 380.545 0.0170073 0.593993 45.2147 24.5272 159.427 1395.2 1624.37 4.5e-08 0.4
3.612 0.612001 0.00037675 20 380.814 0.0170219 0.594979 45.1809 24.5272 159.427 1395.28 1624.42 4.5e-08 0.4
3.613 0.613001 0.000377354 20 381.083 0.0170365 0.595964 45.1471 24.5272 159.427 1395.37 1624.47 4.5e-08 0.4
3.614 0.614001 0.000377958 20 381.352 0.0170512 0.59695 45.114 24.5272 159.427 1395.45 1624.52 4.5e-08 0.4
3.615 0.615001 0.000378562 20 381.621 0.0170657 0.597935 45.0802 24.5272 159.427 1395.54 1624.57 4.5e-08 0.4
3.616 0.616001 0.000379166 20 381.891 0.0170801 0.598921 45.0466 24.5272 159.427 1395.62 1624.62 4.5e-08 0.4
3.617 0.617001 0.00037977 20 382.162 0.0170946 0.599906 45.013 24.5272 159.427 1395.7 1624.67 4.5e-08 0.4
3.618 0.618001 0.000380373 20 382.432 0.017109 0.600892 44.9794 24.5272 159.427 1395.79 1624.72 4.5e-08 0.4
3.619 0.619001 0.000380977 20 382.703 0.0171233 0.601877 44.9459 24.5272 159.427 1395.87 1624.77 4.5e-08 0.4
3.62 0.620001 0.00038158 20 382.974 0.0171377 0.602863 44.9124 24.5272 159.427 1395.96 1624.82 4.5e-08 0.4
3.621 0.621001 0.000382184 20 383.246 0.017152 0.603849 44.879 24.5272 159.427 1396.04 1624.87 4.5e-08 0.4
3.622 0.622001 0.000382787 20 383.518 0.0171663 0.604834 44.8456 24.5272 159.427 1396.13 1624.93 4.5e-08 0.4
3.623 0.623001 0.000383391 20 383.79 0.0171806 0.60582 44.8122 24.5272 159.427 1396.21 1624.98 4.5e-08 0.4
3.624 0.624001 0.000383994 20 384.063 0.0171948 0.606806 44.7789 24.5272 159.427 1396.3 1625.03 4.5e-08 0.4
3.625 0.625001 0.000384597 20 384.336 0.017209 0.607792 44.7456 24.5272 159.427 1396.38 1625.08 4.5e-08 0.4
3.626 0.626001 0.0003852 20 384.609 0.0172232 0.608778 44.7124 24.5272 159.427 1396.47 1625.13 4.5e-08 0.4
3.627 0.627001 0.000385803 20 384.883 0.0172374 0.609763 44.6792 24.5272 159.427 1396.55 1625.18 4.5e-08 0.4
3.628 0.628001 0.000386406 20 385.157 0.0172515 0.610749 44.646 24.5272 159.427 1396.64 1625.24 4.5e-08 0.4
3.629 0.629001 0.000387009 20 385.431 0.0172656 0.611735 44.6129 24.5272 159.427 1396.72 1625.29 4.5e-08 0.4
3.63 0.630001 0.000387611 20 385.706 0.0172796 0.612721 44.5798 24.5272 159.427 1396.81 1625.34 4.5e-08 0.4
3.631 0.631001 0.000388214 20 385.981 0.0172937 0.613707 44.5468 24.5272 159.427 1396.89 1625.39 4.5e-08 0.4
3.632 0.632001 0.000388817 20 386.256 0.0173077 0.614693 44.5138 24.5272 159.427 1396.98 1625.45 4.5e-08 0.4
3.633 0.633001 0.000389419 20 386.532 0.0173217 0.615679 44.4809 24.5272 159.427 1397.07 1625.5 4.5e-08 0.4
3.634 0.634001 0.000390021 20 386.808 0.0173357 0.616665 44.4479 24.5272 159.427 1397.15 1625.55 4.5e-08 0.4
3.635 0.635001 0.000390624 20 387.085 0.0173496 0.617651 44.4151 24.5272 159.427 1397.24 1625.61 4.5e-08 0.4
3.636 0.636001 0.000391226 20 387.361 0.0173635 0.618637 44.3822 24.5272 159.427 1397.32 1625.66 4.5e-08 0.4
3.637 0.637001 0.000391828 20 387.639 0.0173774 0.619623 44.3495 24.5272 159.427 1397.41 1625.71 4.5e-08 0.4
3.638 0.638001 0.00039243 20 387.916 0.0173912 0.62061 44.3167 24.5272 159.427 1397.5 1625.77 4.5e-08 0.4
3.639 0.639001 0.000393032 20 388.194 0.017405 0.621596 44.284 24.5272 159.427 1397.58 1625.82 4.5e-08 0.4
3.64 0.640001 0.000393634 20 388.472 0.0174188 0.622582 44.2513 24.5272 159.427 1397.67 1625.88 4.5e-08 0.4
3.641 0.641001 0.000394236 20 388.75 0.0174326 0.623568 44.2187 24.5272 159.427 1397.76 1625.93 4.5e-08 0.4
3.642 0.642001 0.000394838 20 389.029 0.0174464 0.624554 44.1861 24.5272 159.427 1397.85 1625.99 4.5e-08 0.4
3.643 0.643001 0.00039544 20 389.308 0.0174601 0.625541 44.1536 24.5272 159.427 1397.93 1626.04 4.5e-08 0.4
3.644 0.644001 0.000396041 20 389.588 0.0174738 0.626527 44.121 24.5272 159.427 1398.02 1626.09 4.5e-08 0.4
3.645 0.645001 0.000396643 20 389.868 0.0174874 0.627513 44.0886 24.5272 159.427 1398.11 1626.15 4.5e-08 0.4
3.646 0.646001 0.000397244 20 390.148 0.0175011 0.6285 44.0561 24.5272 159.427 1398.19 1626.21 4.5e-08 0.4
3.647 0.647001 0.000397846 20 390.428 0.0175147 0.629486 44.0237 24.5272 159.427 1398.28 1626.26 4.5e-08 0.4
3.648 0.648001 0.000398447 20 390.709 0.0175282 0.630473 43.9914 24.5272 159.427 1398.37 1626.32 4.5e-08 0.4
3.649 0.649001 0.000399048 20 390.991 0.017542 0.631459 43.9597 24.5272 159.427 1398.46 1626.37 4.5e-08 0.4
3.65 0.650001 0.000399649 20 391.272 0.0175555 0.632445 43.9274 24.5272 159.427 1398.55 1626.43 4.5e-08 0.4
3.651 0.651001 0.00040025 20 391.554 0.017569 0.633432 43.8951 24.5272 159.427 1398.63 1626.48 4.5e-08 0.4
3.652 0.652001 0.000400851 20 391.836 0.0175825 0.634418 43.8629 24.5272 159.427 1398.72 1626.54 4.5e-08 0.4
3.653 0.653001 0.000401452 20 392.119 0.017596 0.635405 43.8308 24.5272 159.427 1398.81 1626.6 4.5e-08 0.4
3.654 0.654001 0.000402053 20 392.402 0.0176094 0.636391 43.7986 24.5272 159.427 1398.9 1626.65 4.5e-08 0.4
3.655 0.655001 0.000402654 20 392.685 0.0176228 0.637378 43.7665 24.5272 159.427 1398.99 1626.71 4.5e-08 0.4
3.656 0.656001 0.000403254 20 392.969 0.0176361 0.638365 43.7345 24.5272 159.427 1399.08 1626.77 4.5e-08 0.4
3.657 0.657001 0.000403855 20 393.253 0.0176495 0.639351 43.7025 24.5272 159.427 1399.17 1626.82 4.5e-08 0.4
3.658 0.658001 0.000404456 20 393.537 0.0176628 0.640338 43.6705 24.5272 159.427 1399.26 1626.88 4.5e-08 0.4
3.659 0.659001 0.000405056 20 393.821 0.0176761 0.641325 43.6386 24.5272 159.427 1399.34 1626.94 4.5e-08 0.4
3.66 0.660001 0.000405656 20 394.106 0.0176893 0.642311 43.6067 24.5272 159.427 1399.43 1626.99 4.5e-08 0.4
3.661 0.661001 0.000406257 20 394.391 0.0177026 0.643298 43.5749 24.5272 159.427 1399.52 1627.05 4.5e-08 0.4
3.662 0.662001 0.000406857 20 394.677 0.0177158 0.644285 43.543 24.5272 159.427 1399.61 1627.11 4.5e-08 0.4
3.663 0.663001 0.000407457 20 394.963 0.017729 0.645272 43.5113 24.5272 159.427 1399.7 1627.17 4.5e-08 0.4
3.664 0.664001 0.000408057 20 395.249 0.0177421 0.646259 43.4795 24.5273 159.427 1399.79 1627.23 4.5e-08 0.4
3.665 0.665001 0.000408657 20 395.536 0.0177552 0.647245 43.4478 24.5273 159.427 1399.88 1627.28 4.5e-08 0.4
3.666 0.666001 0.000409257 20 395.823 0.0177684 0.648232 43.4162 24.5273 159.427 1399.97 1627.34 4.5e-08 0.4
3.667 0.667001 0.000409856 20 396.11 0.0177814 0.649219 43.3845 24.5273 159.427 1400.06 1627.4 4.5e-08 0.4
3.668 0.668001 0.000410456 20 396.398 0.0177945 0.650206 43.353 24.5273 159.427 1400.15 1627.46 4.5e-08 0.4
3.669 0.669001 0.000411056 20 396.685 0.0178075 0.651193 43.3214 24.5273 159.427 1400.24 1627.52 4.5e-08 0.4
3.67 0.670001 0.000411655 20 396.974 0.0178205 0.65218 43.2899 24.5273 159.427 1400.33 1627.58 4.5e-08 0.4
3.671 0.671001 0.000412255 20 397.262 0.0178335 0.653167 43.2584 24.5273 159.427 1400.42 1627.64 4.5e-08 0.4
3.672 0.672001 0.000412854 20 397.551 0.0178464 0.654154 43.227 24.5273 159.427 1400.51 1627.7 4.5e-08 0.4
3.673 0.673001 0.000413453 20 397.84 0.0178594 0.655141 43.1956 24.5273 159.427 1400.61 1627.76 4.5e-08 0.4
3.674 0.674001 0.000414052 20 398.13 0.0178723 0.656128 43.1642 24.5273 159.427 1400.7 1627.82 4.5e-08 0.4
3.675 0.675001 0.000414652 20 398.42 0.0178851 0.657116 43.1329 24.5273 159.427 1400.79 1627.87 4.5e-08 0.4
3.676 0.676001 0.000415251 20 398.71 0.017898 0.658103 43.1016 24.5273 159.427 1400.88 1627.93 4.5e-08 0.4
3.677 0.677001 0.000415849 20 399.001 0.0179108 0.65909 43.0704 24.5273 159.427 1400.97 1627.99 4.5e-08 0.4
3.678 0.678001 0.000416448 20 399.292 0.0179236 0.660077 43.0392 24.5273 159.427 1401.06 1628.06 4.5e-08 0.4
3.679 0.679001 0.000417047 20 399.583 0.0179364 0.661064 43.008 24.5273 159.427 1401.15 1628.12 4.5e-08 0.4
3.68 0.680001 0.000417646 20 399.874 0.0179491 0.662052 42.9769 24.5273 159.427 1401.24 1628.18 4.5e-08 0.4
3.681 0.681001 0.000418244 20 400.166 0.0179618 0.663039 42.9458 24.5273 159.427 1401.34 1628.24 4.5e-08 0.4
3.682 0.682001 0.000418843 20 400.459 0.0179745 0.664026 42.9147 24.5273 159.427 1401.43 1628.3 4.5e-08 0.4
3.683 0.683001 0.000419441 20 400.751 0.0179872 0.665014 42.8837 24.5273 159.427 1401.52 1628.36 4.5e-08 0.4
3.684 0.684001 0.00042004 20 401.044 0.0179998 0.666001 42.8527 24.5273 159.427 1401.61 1628.42 4.5e-08 0.4
3.685 0.685001 0.000420638 20 401.337 0.0180124 0.666988 42.8217 24.5273 159.427 1401.71 1628.48 4.5e-08 0.4
3.686 0.686001 0.000421236 20 401.631 0.0180253 0.667975 42.7914 24.5273 159.427 1401.8 1628.54 4.5e-08 0.4
3.687 0.687001 0.000421834 20 401.925 0.0180378 0.668963 42.7605 24.5273 159.427 1401.89 1628.6 4.5e-08 0.4
3.688 0.688001 0.000422432 20 402.219 0.0180504 0.66995 42.7296 24.5273 159.427 1401.98 1628.67 4.5e-08 0.4
3.689 0.689001 0.00042303 20 402.513 0.0180629 0.670938 42.6988 24.5273 159.427 1402.08 1628.73 4.5e-08 0.4
3.69 0.690001 0.000423628 19.9999 402.808 0.0180754 0.671925 42.6681 24.5273 159.427 1402.17 1628.79 4.5e-08 0.4
3.691 0.691001 0.000424225 19.9999 403.103 0.0180878 0.672913 42.6373 24.5273 159.427 1402.26 1628.85 4.5e-08 0.4
3.692 0.692001 0.000424823 19.9999 403.399 0.0181003 0.6739 42.6066 24.5273 159.427 1402.35 1628.92 4.5e-08 0.4
3.693 0.693001 0.000425421 19.9999 403.695 0.0181127 0.674888 42.576 24.5273 159.427 1402.45 1628.98 4.5e-08 0.4
3.694 0.694001 0.000426018 19.9999 403.991 0.0181251 0.675876 42.5453 24.5273 159.427 1402.54 1629.04 4.5e-08 0.4
3.695 0.695001 0.000426616 19.9999 404.287 0.0181374 0.676863 42.5147 24.5273 159.427 1402.63 1629.1 4.5e-08 0.4
3.696 0.696001 0.000427213 19.9999 404.584 0.0181498 0.677851 42.4842 24.5273 159.427 1402.73 1629.17 4.5e-08 0.4
3.697 0.697001 0.00042781 19.9999 404.881 0.0181621 0.678839 42.4537 24.5273 159.427 1402.82 1629.23 4.5e-08 0.4
3.698 0.698001 0.000428407 19.9999 405.179 0.0181744 0.679826 42.4232 24.5273 159.427 1402.92 1629.29 4.5e-08 0.4
3.699 0.699001 0.000429004 19.9999 405.476 0.0181867 0.680814 42.3927 24.5273 159.427 1403.01 1629.36 4.5e-08 0.4
3.7 0.700001 0.000429601 19.9999 405.775 0.0181989 0.681802 42.3623 24.5273 159.427 1403.1 1629.42 4.5e-08 0.4
3.701 0.701001 0.000430198 19.9999 406.073 0.0182111 0.68279 42.3319 24.5273 159.427 1403.2 1629.48 4.5e-08 0.4
3.702 0.702001 0.000430795 19.9999 406.372 0.0182233 0.683777 42.3016 24.5273 159.427 1403.29 1629.55 4.5e-08 0.4
3.703 0.703001 0.000431392 19.9999 406.671 0.0182355 0.684765 42.2713 24.5273 159.427 1403.39 1629.61 4.5e-08 0.4
3.704 0.704001 0.000431988 19.9999 406.97 0.0182476 0.685753 42.241 24.5273 159.427 1403.48 1629.68 4.5e-08 0.4
3.705 0.705001 0.000432585 19.9999 407.27 0.0182597 0.686741 42.2108 24.5273 159.427 1403.58 1629.74 4.5e-08 0.4
3.706 0.706001 0.000433181 19.9999 407.57 0.0182718 0.687729 42.1806 24.5273 159.427 1403.67 1629.8 4.5e-08 0.4
3.707 0.707001 0.000433778 19.9999 407.87 0.0182839 0.688717 42.1504 24.5273 159.427 1403.76 1629.87 4.5e-08 0.4
3.708 0.708001 0.000434374 19.9999 408.171 0.018296 0.689705 42.1203 24.5273 159.427 1403.86 1629.93 4.5e-08 0.4
3.709 0.709001 0.00043497 19.9999 408.472 0.018308 0.690693 42.0902 24.5273 159.427 1403.95 1630 4.5e-08 0.4
3.71 0.710001 0.000435566 19.9999 408.773 0.01832 0.691681 42.0601 24.5273 159.427 1404.05 1630.06 4.5e-08 0.4
3.711 0.711001 0.000436162 19.9999 409.075 0.0183319 0.692669 42.0301 24.5273 159.427 1404.15 1630.13 4.5e-08 0.4
3.712 0.712001 0.000436758 19.9999 409.377 0.0183439 0.693657 42.0001 24.5273 159.427 1404.24 1630.2 4.5e-08 0.4
3.713 0.713001 0.000437354 19.9999 409.679 0.0183558 0.694645 41.9702 24.5273 159.427 1404.34 1630.26 4.5e-08 0.4
3.714 0.714001 0.00043795 19.9999 409.982 0.0183677 0.695633 41.9403 24.5273 159.427 1404.43 1630.33 4.5e-08 0.4
3.715 0.715001 0.000438545 19.9999 410.285 0.0183796 0.696621 41.9104 24.5273 159.427 1404.53 1630.39 4.5e-08 0.4
3.716 0.716001 0.000439141 19.9999 410.588 0.0183914 0.697609 41.8805 24.5274 159.427 1404.62 1630.46 4.5e-08 0.4
3.717 0.717001 0.000439736 19.9999 410.891 0.0184033 0.698597 41.8507 24.5274 159.427 1404.72 1630.52 4.5e-08 0.4
3.718 0.718001 0.000440332 19.9999 411.195 0.0184151 0.699586 41.8209 24.5274 159.427 1404.82 1630.59 4.5e-08 0.4
3.719 0.719001 0.000440927 19.9999 411.499 0.0184269 0.700574 41.7912 24.5274 159.427 1404.91 1630.66 4.5e-08 0.4
3.72 0.720001 0.000441522 19.9999 411.804 0.0184386 0.701562 41.7615 24.5274 159.427 1405.01 1630.72 4.5e-08 0.4
3.721 0.721001 0.000442117 19.9999 412.109 0.0184503 0.70255 41.7318 24.5274 159.427 1405.1 1630.79 4.5e-08 0.4
3.722 0.722001 0.000442712 19.9999 412.414 0.0184621 0.703539 41.7022 24.5274 159.427 1405.2 1630.86 4.5e-08 0.4
3.723 0.723001 0.000443307 19.9999 412.719 0.0184737 0.704527 41.6725 24.5274 159.427 1405.3 1630.93 4.5e-08 0.4
3.724 0.724001 0.000443902 19.9999 413.025 0.0184857 0.705515 41.6436 24.5274 159.427 1405.39 1630.99 4.5e-08 0.4
3.725 0.725001 0.000444497 19.9999 413.331 0.0184973 0.706503 41.614 24.5274 159.427 1405.49 1631.06 4.5e-08 0.4
3.726 0.726001 0.000445091 19.9999 413.638 0.0185089 0.707492 41.5845 24.5274 159.427 1405.59 1631.13 4.5e-08 0.4
3.727 0.727001 0.000445686 19.9999 413.944 0.0185205 0.70848 41.555 24.5274 159.427 1405.69 1631.2 4.5e-08 0.4
3.728 0.728001 0.00044628 19.9998 414.251 0.018532 0.709469 41.5255 24.5274 159.427 1405.78 1631.26 4.5e-08 0.4
3.729 0.729001 0.000446875 19.9998 414.559 0.0185436 0.710457 41.4961 24.5274 159.427 1405.88 1631.33 4.5e-08 0.4
3.73 0.730001 0.000447469 19.9998 414.866 0.0185551 0.711446 41.4668 24.5274 159.427 1405.98 1631.4 4.5e-08 0.4
3.731 0.731001 0.000448063 19.9998 415.174 0.0185666 0.712434 41.4374 24.5274 159.427 1406.08 1631.47 4.5e-08 0.4
3.732 0.732001 0.000448657 19.9998 415.483 0.0185781 0.713423 41.4081 24.5274 159.427 1406.17 1631.54 4.5e-08 0.4
3.733 0.733001 0.000449251 19.9998 415.791 0.0185895 0.714411 41.3788 24.5274 159.427 1406.27 1631.6 4.5e-08 0.4
3.734 0.734001 0.000449845 19.9998 416.1 0.0186009 0.7154 41.3496 24.5274 159.427 1406.37 1631.67 4.5e-08 0.4
3.735 0.735001 0.000450439 19.9998 416.41 0.0186123 0.716388 41.3204 24.5274 159.427 1406.47 1631.74 4.5e-08 0.4
3.736 0.736001 0.000451033 19.9998 416.719 0.0186237 0.717377 41.2912 24.5275 159.427 1406.57 1631.81 4.5e-08 0.4
3.737 0.737001 0.000451627 19.9998 417.029 0.0186351 0.718366 41.2621 24.5275 159.427 1406.66 1631.88 4.5e-08 0.4
3.738 0.738001 0.00045222 19.9998 417.339 0.0186464 0.719354 41.233 24.5275 159.427 1406.76 1631.95 4.5e-08 0.4
3.739 0.739001 0.000452814 19.9998 417.65 0.0186577 0.720343 41.2039 24.5275 159.427 1406.86 1632.02 4.5e-08 0.4
3.74 0.740001 0.000453407 19.9998 417.96 0.018669 0.721332 41.1749 24.5275 159.427 1406.96 1632.09 4.5e-08 0.4
3.741 0.741001 0.000454 19.9998 418.271 0.0186802 0.72232 41.1459 24.5275 159.427 1407.06 1632.16 4.5e-08 0.4
3.742 0.742001 0.000454594 19.9998 418.583 0.0186915 0.723309 41.1169 24.5275 159.427 1407.16 1632.23 4.5e-08 0.4
3.743 0.743001 0.000455187 19.9998 418.895 0.0187027 0.724298 41.088 24.5275 159.427 1407.26 1632.3 4.5e-08 0.4
3.744 0.744001 0.00045578 19.9998 419.207 0.0187139 0.725287 41.0591 24.5275 159.427 1407.36 1632.37 4.5e-08 0.4
3.745 0.745001 0.000456373 19.9998 419.519 0.0187251 0.726276 41.0302 24.5275 159.427 1407.45 1632.44 4.5e-08 0.4
3.746 0.746001 0.000456965 19.9997 419.832 0.0187362 0.727264 41.0013 24.5275 159.427 1407.55 1632.51 4.5e-08 0.4
3.747 0.747001 0.000457558 19.9997 420.145 0.0187473 0.728253 40.9725 24.5275 159.427 1407.65 1632.58 4.5e-08 0.4
3.748 0.748001 0.000458151 19.9997 420.458 0.0187584 0.729242 40.9438 24.5275 159.427 1407.75 1632.65 4.5e-08 0.4
3.749 0.749001 0.000458743 19.9997 420.772 0.0187695 0.730231 40.915 24.5276 159.427 1407.85 1632.72 4.5e-08 0.4
3.75 0.750001 0.000459336 19.9997 421.085 0.0187806 0.73122 40.8863 24.5276 159.427 1407.95 1632.79 4.5e-08 0.4
3.751 0.751001 0.000459928 19.9997 421.4 0.0187916 0.732209 40.8576 24.5276 159.427 1408.05 1632.86 4.5e-08 0.4
3.752 0.752001 0.000460521 19.9997 421.714 0.0188026 0.733198 40.829 24.5276 159.427 1408.15 1632.94 4.5e-08 0.4
3.753 0.753001 0.000461113 19.9997 422.029 0.0188136 0.734187 40.8004 24.5276 159.427 1408.25 1633.01 4.5e-08 0.4
3.754 0.754001 0.000461705 19.9997 422.344 0.0188245 0.735176 40.7718 24.5276 159.427 1408.35 1633.08 4.5e-08 0.4
3.755 0.755001 0.000462297 19.9997 422.66 0.0188355 0.736165 40.7433 24.5276 159.427 1408.45 1633.15 4.5e-08 0.4
3.756 0.756001 0.000462889 19.9997 422.975 0.0188464 0.737154 40.7148 24.5276 159.427 1408.55 1633.22 4.5e-08 0.4
3.757 0.757001 0.000463481 19.9996 423.291 0.0188573 0.738143 40.6863 24.5276 159.427 1408.65 1633.3 4.5e-08 0.4
3.758 0.758001 0.000464072 19.9996 423.608 0.0188682 0.739132 40.6578 24.5277 159.427 1408.75 1633.37 4.5e-08 0.4
3.759 0.759001 0.000464664 19.9996 423.924 0.018879 0.740122 40.6294 24.5277 159.427 1408.86 1633.44 4.5e-08 0.4
3.76 0.760001 0.000465256 19.9996 424.241 0.0188899 0.741111 40.601 24.5277 159.427 1408.96 1633.51 4.5e-08 0.4
3.761 0.761001 0.000465847 19.9996 424.559 0.0189007 0.7421 40.5727 24.5277 159.427 1409.06 1633.59 4.5e-08 0.4
3.762 0.762001 0.000466438 19.9996 424.876 0.0189114 0.743089 40.5444 24.5277 159.427 1409.16 1633.66 4.5e-08 0.4
3.763 0.763001 0.00046703 19.9996 425.194 0.0189222 0.744078 40.5161 24.5277 159.427 1409.26 1633.73 4.5e-08 0.4
3.764 0.764001 0.000467621 19.9996 425.512 0.0189329 0.745068 40.4878 24.5277 159.427 1409.36 1633.8 4.5e-08 0.4
3.765 0.765001 0.000468212 19.9996 425.831 0.0189437 0.746057 40.4596 24.5277 159.427 1409.46 1633.88 4.5e-08 0.4
3.766 0.766001 0.000468803 19.9995 426.15 0.0189546 0.747046 40.432 24.5278 159.427 1409.56 1633.95 4.5e-08 0.4
3.767 0.767001 0.000469394 19.9995 426.469 0.0189652 0.748035 40.4037 24.5278 159.427 1409.67 1634.02 4.5e-08 0.4
3.768 0.768001 0.000469984 19.9995 426.788 0.0189759 0.749025 40.3756 24.5278 159.427 1409.77 1634.1 4.5e-08 0.4
3.769 0.769001 0.000470575 19.9995 427.108 0.0189865 0.750014 40.3475 24.5278 159.427 1409.87 1634.17 4.5e-08 0.4
3.77 0.770001 0.000471166 19.9995 427.428 0.0189971 0.751004 40.3194 24.5278 159.427 1409.97 1634.25 4.5e-08 0.4
3.771 0.771001 0.000471756 19.9995 427.748 0.0190077 0.751993 40.2914 24.5278 159.427 1410.07 1634.32 4.5e-08 0.4
3.772 0.772001 0.000472347 19.9995 428.069 0.0190183 0.752982 40.2634 24.5279 159.427 1410.18 1634.39 4.5e-08 0.4
3.773 0.773001 0.000472937 19.9994 428.39 0.0190288 0.753972 40.2354 24.5279 159.427 1410.28 1634.47 4.5e-08 0.4
3.774 0.774001 0.000473527 19.9994 428.711 0.0190393 0.754961 40.2075 24.5279 159.427 1410.38 1634.54 4.5e-08 0.4
3.775 0.775001 0.000474117 19.9994 429.033 0.0190498 0.755951 40.1796 24.5279 159.427 1410.48 1634.62 4.5e-08 0.4
3.776 0.776001 0.000474707 19.9994 429.355 0.0190603 0.75694 40.1517 24.5279 159.427 1410.59 1634.69 4.5e-08 0.4
