t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
5.457 0.540005 8.31927e-06 0.008 304.874 0.0171662 0.522839 2063.43 61318.1 159.427 1369.25 64910.2
5.458 0.539011 8.30374e-06 0.008 304.83 0.0171478 0.521863 2065.07 61318.1 159.427 1369.25 64911.8
5.459 0.538016 8.28821e-06 0.008 304.786 0.0171288 0.520887 2066.65 61318.1 159.427 1369.25 64913.4
5.46 0.537022 8.27268e-06 0.008 304.742 0.0171114 0.519911 2068.42 61318.1 159.427 1369.25 64915.2
5.461 0.536027 8.25715e-06 0.008 304.698 0.0170919 0.518935 2069.95 61318.1 159.427 1369.25 64916.7
5.462 0.535031 8.2416e-06 0.008 304.655 0.0170736 0.517958 2071.64 61318.1 159.427 1369.25 64918.4
5.463 0.534039 8.22612e-06 0.008 304.611 0.0170545 0.516985 2073.21 61318.1 159.427 1369.25 64919.9
5.464 0.533046 8.21062e-06 0.008 304.568 0.0170353 0.516011 2074.78 61318.1 159.427 1369.25 64921.5
5.465 0.532051 8.19508e-06 0.008 304.524 0.0170164 0.515034 2076.41 61318.1 159.427 1369.25 64923.1
5.466 0.531054 8.17953e-06 0.008 304.481 0.0169974 0.514057 2078.04 61318.1 159.427 1369.25 64924.8
5.467 0.53006 8.16401e-06 0.008 304.438 0.0169784 0.513081 2079.67 61318.1 159.427 1369.25 64926.4
5.468 0.529065 8.14848e-06 0.008 304.394 0.0169599 0.512105 2081.35 61318.1 159.427 1369.25 64928.1
5.469 0.528071 8.13297e-06 0.008 304.351 0.0169402 0.511131 2082.9 61318.1 159.427 1369.25 64929.6
5.47 0.527077 8.11746e-06 0.008 304.308 0.0169208 0.510156 2084.5 61318.1 159.427 1369.25 64931.2
5.471 0.526082 8.10193e-06 0.008 304.265 0.0169021 0.50918 2086.18 61318.1 159.427 1369.25 64932.9
5.472 0.525088 8.08642e-06 0.008 304.223 0.016883 0.508205 2087.82 61318.1 159.427 1369.25 64934.6
5.473 0.524094 8.07092e-06 0.008 304.18 0.0168628 0.507231 2089.33 61318.1 159.427 1369.25 64936.1
5.474 0.523099 8.05541e-06 0.008 304.137 0.0168431 0.506256 2090.9 61318.1 159.427 1369.25 64937.6
5.475 0.522106 8.03991e-06 0.008 304.095 0.0168238 0.505282 2092.53 61318.1 159.427 1369.25 64939.3
5.476 0.52111 8.02438e-06 0.008 304.052 0.0168038 0.504306 2094.09 61318.1 159.427 1369.25 64940.8
5.477 0.520117 8.00888e-06 0.008 304.01 0.0167844 0.503332 2095.73 61318.1 159.427 1369.25 64942.5
5.478 0.519121 7.99336e-06 0.008 303.967 0.016765 0.502356 2097.37 61318.1 159.427 1369.25 64944.1
5.479 0.518128 7.97785e-06 0.008 303.925 0.0167459 0.501382 2099.06 61318.1 159.427 1369.25 64945.8
5.48 0.517132 7.96235e-06 0.008 303.883 0.016725 0.500407 2100.51 61318.1 159.427 1369.25 64947.2
5.481 0.516137 7.94681e-06 0.008 303.841 0.016706 0.499431 2102.23 61318.1 159.427 1369.25 64949
5.482 0.515144 7.93132e-06 0.008 303.799 0.0166864 0.498458 2103.86 61318.1 159.427 1369.25 64950.6
5.483 0.51415 7.91582e-06 0.008 303.757 0.0166662 0.497484 2105.43 61318.1 159.427 1369.25 64952.2
5.484 0.513157 7.90033e-06 0.008 303.715 0.016647 0.49651 2107.12 61318.1 159.427 1369.25 64953.9
5.485 0.512162 7.88482e-06 0.008 303.674 0.0166265 0.495535 2108.67 61318.1 159.427 1369.25 64955.4
5.486 0.511166 7.8693e-06 0.008 303.632 0.0166066 0.49456 2110.3 61318.1 159.427 1369.25 64957
5.487 0.510173 7.85381e-06 0.008 303.59 0.016587 0.493587 2111.96 61318.1 159.427 1369.25 64958.7
5.488 0.509179 7.83833e-06 0.008 303.549 0.0165656 0.492613 2113.41 61318.1 159.427 1369.25 64960.1
5.489 0.508184 7.82283e-06 0.008 303.507 0.0165455 0.491639 2115.02 61318.1 159.427 1369.25 64961.8
5.49 0.50719 7.8073e-06 0.008 303.466 0.016526 0.490664 2116.74 61318.1 159.427 1369.25 64963.5
5.491 0.506196 7.79182e-06 0.008 303.425 0.0165057 0.489691 2118.34 61318.1 159.427 1369.25 64965.1
5.492 0.505201 7.7763e-06 0.008 303.384 0.0164859 0.488715 2120.01 61318.1 159.427 1369.25 64966.8
5.493 0.504207 7.76081e-06 0.008 303.343 0.0164655 0.487742 2121.63 61318.1 159.427 1369.25 64968.4
5.494 0.503212 7.7453e-06 0.008 303.302 0.016445 0.486767 2123.22 61318.1 159.427 1369.25 64970
5.495 0.502219 7.72984e-06 0.008 303.261 0.0164237 0.485795 2124.72 61318.1 159.427 1369.25 64971.5
5.496 0.501223 7.71431e-06 0.008 303.22 0.016404 0.484819 2126.44 61318.1 159.427 1369.25 64973.2
5.497 0.500229 7.69882e-06 0.008 303.179 0.0163834 0.483846 2128.04 61318.1 159.427 1369.25 64974.8
5.498 0.499235 7.68333e-06 0.008 303.138 0.016363 0.482872 2129.67 61318.1 159.427 1369.25 64976.4
5.499 0.498239 7.66782e-06 0.008 303.098 0.0163417 0.481898 2131.21 61318.1 159.427 1369.25 64977.9
5.5 0.497245 7.65232e-06 0.008 303.057 0.0163221 0.480923 2132.96 61318.1 159.427 1369.25 64979.7
5.501 0.49625 7.63682e-06 0.008 303.017 0.0163007 0.479949 2134.49 61318.1 159.427 1369.25 64981.2
5.502 0.495258 7.62135e-06 0.008 302.976 0.016281 0.478977 2136.23 61318.1 159.427 1369.25 64983
5.503 0.494263 7.60586e-06 0.008 302.936 0.0162596 0.478003 2137.77 61318.1 159.427 1369.25 64984.5
5.504 0.493267 7.59034e-06 0.008 302.896 0.0162392 0.477028 2139.45 61318.1 159.427 1369.25 64986.2
5.505 0.492272 7.57484e-06 0.008 302.856 0.0162176 0.476054 2140.99 61318.1 159.427 1369.25 64987.7
5.506 0.491279 7.55937e-06 0.008 302.816 0.0161967 0.475082 2142.6 61318.1 159.427 1369.25 64989.3
5.507 0.490284 7.54388e-06 0.008 302.776 0.0161758 0.474108 2144.22 61318.1 159.427 1369.25 64991
5.508 0.489289 7.52839e-06 0.008 302.736 0.0161549 0.473135 2145.87 61318.1 159.427 1369.25 64992.6
5.509 0.488294 7.5129e-06 0.008 302.696 0.0161329 0.472161 2147.36 61318.1 159.427 1369.25 64994.1
5.51 0.487303 7.49746e-06 0.008 302.657 0.0161117 0.471191 2148.95 61318.1 159.427 1369.25 64995.7
5.511 0.486305 7.48192e-06 0.008 302.617 0.016091 0.470214 2150.65 61318.1 159.427 1369.25 64997.4
5.512 0.485311 7.46644e-06 0.008 302.577 0.0160702 0.469241 2152.32 61318.1 159.427 1369.25 64999.1
5.513 0.484318 7.45097e-06 0.008 302.538 0.0160483 0.468269 2153.85 61318.1 159.427 1369.25 65000.6
5.514 0.483321 7.43545e-06 0.008 302.499 0.0160279 0.467293 2155.6 61318.1 159.427 1369.25 65002.3
5.515 0.482329 7.42e-06 0.008 302.459 0.0160055 0.466323 2157.07 61318.1 159.427 1369.25 65003.8
5.516 0.481333 7.40449e-06 0.008 302.42 0.0159851 0.465348 2158.83 61318.1 159.427 1369.25 65005.6
5.517 0.48034 7.38903e-06 0.008 302.381 0.0159633 0.464376 2160.4 61318.1 159.427 1369.25 65007.1
5.518 0.479345 7.37356e-06 0.008 302.342 0.0159407 0.463404 2161.88 61318.1 159.427 1369.25 65008.6
5.519 0.478351 7.35808e-06 0.008 302.303 0.01592 0.462431 2163.61 61318.1 159.427 1369.25 65010.3
5.52 0.477355 7.34258e-06 0.008 302.264 0.0158979 0.461457 2165.17 61318.1 159.427 1369.25 65011.9
5.521 0.476362 7.3271e-06 0.008 302.225 0.0158774 0.460485 2166.93 61318.1 159.427 1369.25 65013.7
5.522 0.475367 7.31162e-06 0.008 302.187 0.0158555 0.459511 2168.54 61318.1 159.427 1369.25 65015.3
5.523 0.474373 7.29616e-06 0.008 302.148 0.0158334 0.45854 2170.1 61318.1 159.427 1369.25 65016.8
5.524 0.473378 7.28069e-06 0.008 302.11 0.0158105 0.457568 2171.56 61318.1 159.427 1369.25 65018.3
5.525 0.472383 7.2652e-06 0.008 302.071 0.0157891 0.456594 2173.26 61318.1 159.427 1369.25 65020
5.526 0.471389 7.24972e-06 0.008 302.033 0.0157677 0.455621 2174.93 61318.1 159.427 1369.25 65021.7
5.527 0.470394 7.23424e-06 0.008 301.994 0.0157453 0.454649 2176.5 61318.1 159.427 1369.25 65023.2
5.528 0.4694 7.21877e-06 0.008 301.956 0.015724 0.453676 2178.21 61318.1 159.427 1369.25 65024.9
5.529 0.468406 7.20331e-06 0.008 301.918 0.0157012 0.452705 2179.72 61318.1 159.427 1369.25 65026.5
5.53 0.467411 7.18784e-06 0.008 301.88 0.0156786 0.451732 2181.27 61318.1 159.427 1369.25 65028
5.531 0.466417 7.17235e-06 0.008 301.842 0.0156578 0.450759 2183.07 61318.1 159.427 1369.25 65029.8
5.532 0.465422 7.15688e-06 0.008 301.804 0.015635 0.449787 2184.61 61318.1 159.427 1369.25 65031.3
5.533 0.464429 7.14145e-06 0.008 301.767 0.0156128 0.448817 2186.22 61318.1 159.427 1369.25 65033
5.534 0.463434 7.12597e-06 0.008 301.729 0.0155905 0.447844 2187.85 61318.1 159.427 1369.25 65034.6
5.535 0.46244 7.1105e-06 0.008 301.691 0.0155681 0.446872 2189.45 61318.1 159.427 1369.25 65036.2
5.536 0.461444 7.09502e-06 0.008 301.654 0.0155448 0.445899 2190.94 61318.1 159.427 1369.25 65037.7
5.537 0.460451 7.07957e-06 0.008 301.616 0.015523 0.444928 2192.65 61318.1 159.427 1369.25 65039.4
5.538 0.459455 7.06409e-06 0.008 301.579 0.0155006 0.443955 2194.29 61318.1 159.427 1369.25 65041
5.539 0.458462 7.04862e-06 0.008 301.541 0.0154786 0.442983 2195.98 61318.1 159.427 1369.25 65042.7
5.54 0.457466 7.03315e-06 0.008 301.504 0.0154553 0.442011 2197.49 61318.1 159.427 1369.25 65044.2
5.541 0.456472 7.0177e-06 0.008 301.467 0.0154325 0.44104 2199.08 61318.1 159.427 1369.25 65045.8
5.542 0.455478 7.00223e-06 0.008 301.43 0.0154109 0.440067 2200.85 61318.1 159.427 1369.25 65047.6
5.543 0.454483 6.98677e-06 0.008 301.393 0.0153875 0.439096 2202.37 61318.1 159.427 1369.25 65049.1
5.544 0.453489 6.97131e-06 0.008 301.356 0.0153648 0.438124 2204 61318.1 159.427 1369.25 65050.7
5.545 0.452494 6.95586e-06 0.008 301.319 0.015341 0.437153 2205.48 61318.1 159.427 1369.25 65052.2
5.546 0.451501 6.94042e-06 0.008 301.283 0.0153186 0.436182 2207.16 61318.1 159.427 1369.25 65053.9
5.547 0.450507 6.92495e-06 0.008 301.246 0.0152968 0.435211 2208.94 61318.1 159.427 1369.25 65055.7
5.548 0.449511 6.90949e-06 0.008 301.209 0.0152727 0.434239 2210.39 61318.1 159.427 1369.25 65057.1
5.549 0.448518 6.89405e-06 0.008 301.173 0.0152495 0.433269 2211.97 61318.1 159.427 1369.25 65058.7
5.55 0.447523 6.87859e-06 0.008 301.137 0.015226 0.432297 2213.53 61318.1 159.427 1369.25 65060.3
5.551 0.446528 6.86311e-06 0.008 301.1 0.0152044 0.431324 2215.38 61318.1 159.427 1369.25 65062.1
5.552 0.445534 6.84768e-06 0.008 301.064 0.0151795 0.430355 2216.73 61318.1 159.427 1369.25 65063.5
5.553 0.444538 6.83218e-06 0.008 301.028 0.015158 0.429381 2218.61 61318.1 159.427 1369.25 65065.3
5.554 0.443544 6.81673e-06 0.008 300.992 0.0151347 0.428409 2220.23 61318.1 159.427 1369.25 65067
5.555 0.44255 6.80132e-06 0.008 300.956 0.0151099 0.42744 2221.61 61318.1 159.427 1369.25 65068.3
5.556 0.441556 6.78585e-06 0.008 300.92 0.0150869 0.426469 2223.29 61318.1 159.427 1369.25 65070
5.557 0.440561 6.77041e-06 0.008 300.884 0.0150628 0.425498 2224.81 61318.1 159.427 1369.25 65071.5
5.558 0.439566 6.75495e-06 0.008 300.848 0.0150393 0.424527 2226.4 61318.1 159.427 1369.25 65073.1
5.559 0.438572 6.73948e-06 0.008 300.813 0.0150175 0.423555 2228.29 61318.1 159.427 1369.25 65075
5.56 0.437578 6.72406e-06 0.008 300.777 0.0149929 0.422585 2229.74 61318.1 159.427 1369.25 65076.5
5.561 0.436583 6.70858e-06 0.008 300.742 0.0149703 0.421613 2231.51 61318.1 159.427 1369.25 65078.2
5.562 0.435588 6.69315e-06 0.008 300.706 0.0149454 0.420643 2232.94 61318.1 159.427 1369.25 65079.7
5.563 0.434594 6.67771e-06 0.008 300.671 0.0149221 0.419672 2234.62 61318.1 159.427 1369.25 65081.4
5.564 0.4336 6.66225e-06 0.008 300.636 0.0148989 0.418701 2236.31 61318.1 159.427 1369.25 65083
5.565 0.432605 6.64682e-06 0.008 300.6 0.014874 0.417731 2237.77 61318.1 159.427 1369.25 65084.5
5.566 0.431612 6.63138e-06 0.008 300.565 0.0148514 0.41676 2239.56 61318.1 159.427 1369.25 65086.3
5.567 0.430616 6.61592e-06 0.008 300.53 0.014827 0.415789 2241.11 61318.1 159.427 1369.25 65087.8
5.568 0.429623 6.60051e-06 0.008 300.495 0.0148028 0.41482 2242.68 61318.1 159.427 1369.25 65089.4
5.569 0.428628 6.58505e-06 0.008 300.461 0.0147792 0.413849 2244.36 61318.1 159.427 1369.25 65091.1
5.57 0.427634 6.56963e-06 0.008 300.426 0.0147546 0.41288 2245.88 61318.1 159.427 1369.25 65092.6
5.571 0.426637 6.55416e-06 0.008 300.391 0.0147299 0.411908 2247.41 61318.1 159.427 1369.25 65094.1
5.572 0.425645 6.53875e-06 0.008 300.357 0.0147061 0.410939 2249.07 61318.1 159.427 1369.25 65095.8
5.573 0.42465 6.5233e-06 0.008 300.322 0.0146826 0.409968 2250.79 61318.1 159.427 1369.25 65097.5
5.574 0.423657 6.5079e-06 0.008 300.288 0.0146569 0.409 2252.16 61318.1 159.427 1369.25 65098.9
5.575 0.422661 6.49243e-06 0.008 300.253 0.0146333 0.408028 2253.9 61318.1 159.427 1369.25 65100.6
5.576 0.421667 6.477e-06 0.008 300.219 0.0146088 0.407058 2255.5 61318.1 159.427 1369.25 65102.2
5.577 0.420673 6.46157e-06 0.008 300.185 0.0145844 0.406089 2257.1 61318.1 159.427 1369.25 65103.8
5.578 0.419679 6.44613e-06 0.008 300.151 0.0145609 0.405118 2258.86 61318.1 159.427 1369.25 65105.6
5.579 0.418684 6.4307e-06 0.008 300.117 0.0145351 0.404149 2260.27 61318.1 159.427 1369.25 65107
5.58 0.41769 6.41527e-06 0.008 300.083 0.0145108 0.403179 2261.92 61318.1 159.427 1369.25 65108.7
5.581 0.416694 6.39983e-06 0.008 300.049 0.014486 0.402208 2263.5 61318.1 159.427 1369.25 65110.2
5.582 0.415701 6.38441e-06 0.008 300.015 0.0144617 0.401239 2265.16 61318.1 159.427 1369.25 65111.9
5.583 0.414705 6.36894e-06 0.008 299.981 0.0144379 0.400267 2266.92 61318.1 159.427 1369.25 65113.7
5.584 0.413711 6.35353e-06 0.008 299.948 0.0144127 0.399298 2268.46 61318.1 159.427 1369.25 65115.2
5.585 0.412717 6.33811e-06 0.008 299.914 0.0143878 0.39833 2270.04 61318.1 159.427 1369.25 65116.8
5.586 0.411722 6.32268e-06 0.008 299.881 0.0143623 0.39736 2271.54 61318.1 159.427 1369.25 65118.3
5.587 0.410729 6.30727e-06 0.008 299.847 0.014337 0.396392 2273.08 61318.1 159.427 1369.25 65119.8
5.588 0.409731 6.29178e-06 0.008 299.814 0.0143131 0.395418 2274.89 61318.1 159.427 1369.25 65121.6
5.589 0.408739 6.27639e-06 0.008 299.781 0.0142878 0.394451 2276.44 61318.1 159.427 1369.25 65123.2
5.59 0.407743 6.26094e-06 0.008 299.748 0.0142635 0.39348 2278.17 61318.1 159.427 1369.25 65124.9
5.591 0.40675 6.24555e-06 0.008 299.715 0.0142373 0.392512 2279.6 61318.1 159.427 1369.25 65126.3
5.592 0.405755 6.23013e-06 0.008 299.682 0.014212 0.391543 2281.17 61318.1 159.427 1369.25 65127.9
5.593 0.404761 6.21468e-06 0.008 299.649 0.0141881 0.390572 2283 61318.1 159.427 1369.25 65129.7
5.594 0.403766 6.19928e-06 0.008 299.616 0.0141618 0.389604 2284.43 61318.1 159.427 1369.25 65131.2
5.595 0.402772 6.18387e-06 0.008 299.583 0.0141359 0.388636 2285.93 61318.1 159.427 1369.25 65132.7
5.596 0.401778 6.16844e-06 0.008 299.551 0.0141113 0.387667 2287.66 61318.1 159.427 1369.25 65134.4
5.597 0.400782 6.15301e-06 0.008 299.518 0.0140852 0.386696 2289.16 61318.1 159.427 1369.25 65135.9
5.598 0.399788 6.13761e-06 0.008 299.486 0.0140599 0.385729 2290.77 61318.1 159.427 1369.25 65137.5
5.599 0.398794 6.12217e-06 0.008 299.453 0.0140357 0.384758 2292.61 61318.1 159.427 1369.25 65139.3
5.6 0.3978 6.10676e-06 0.008 299.421 0.0140094 0.38379 2294.08 61318.1 159.427 1369.25 65140.8
5.601 0.396804 6.09132e-06 0.008 299.389 0.0139844 0.382819 2295.79 61318.1 159.427 1369.25 65142.5
5.602 0.39581 6.07592e-06 0.008 299.357 0.0139581 0.381852 2297.28 61318.1 159.427 1369.25 65144
5.603 0.394815 6.06049e-06 0.008 299.325 0.0139331 0.380882 2299.01 61318.1 159.427 1369.25 65145.7
5.604 0.393821 6.04509e-06 0.008 299.293 0.0139068 0.379914 2300.51 61318.1 159.427 1369.25 65147.2
5.605 0.392828 6.02969e-06 0.008 299.261 0.0138814 0.378946 2302.17 61318.1 159.427 1369.25 65148.9
5.606 0.391832 6.01427e-06 0.008 299.229 0.0138551 0.377977 2303.7 61318.1 159.427 1369.25 65150.4
5.607 0.390837 5.99884e-06 0.008 299.197 0.0138294 0.377007 2305.35 61318.1 159.427 1369.25 65152.1
5.608 0.389842 5.98343e-06 0.008 299.166 0.0138026 0.376039 2306.81 61318.1 159.427 1369.25 65153.5
5.609 0.388851 5.96809e-06 0.008 299.134 0.0137763 0.375075 2308.33 61318.1 159.427 1369.25 65155.1
5.61 0.387858 5.95269e-06 0.008 299.103 0.0137511 0.374107 2310.06 61318.1 159.427 1369.25 65156.8
5.611 0.386864 5.93728e-06 0.008 299.071 0.0137249 0.373139 2311.65 61318.1 159.427 1369.25 65158.4
5.612 0.38587 5.92188e-06 0.008 299.04 0.013699 0.372171 2313.29 61318.1 159.427 1369.25 65160
5.613 0.384875 5.90649e-06 0.008 299.009 0.0136718 0.371204 2314.71 61318.1 159.427 1369.25 65161.4
5.614 0.38388 5.89105e-06 0.008 298.978 0.013647 0.370233 2316.56 61318.1 159.427 1369.25 65163.3
5.615 0.382885 5.87565e-06 0.008 298.947 0.01362 0.369265 2318.05 61318.1 159.427 1369.25 65164.8
5.616 0.381892 5.86027e-06 0.008 298.916 0.0135936 0.368299 2319.61 61318.1 159.427 1369.25 65166.3
5.617 0.380897 5.84483e-06 0.008 298.885 0.0135679 0.367329 2321.35 61318.1 159.427 1369.25 65168.1
5.618 0.379902 5.82945e-06 0.008 298.854 0.0135408 0.366362 2322.82 61318.1 159.427 1369.25 65169.6
5.619 0.378907 5.81402e-06 0.008 298.823 0.0135152 0.365392 2324.6 61318.1 159.427 1369.25 65171.3
5.62 0.377913 5.79865e-06 0.008 298.792 0.0134873 0.364426 2325.94 61318.1 159.427 1369.25 65172.7
5.621 0.376919 5.78323e-06 0.008 298.762 0.0134614 0.363457 2327.67 61318.1 159.427 1369.25 65174.4
5.622 0.375923 5.7678e-06 0.008 298.731 0.0134355 0.362488 2329.4 61318.1 159.427 1369.25 65176.1
5.623 0.374931 5.75247e-06 0.008 298.701 0.0134075 0.361524 2330.74 61318.1 159.427 1369.25 65177.5
5.624 0.373935 5.73702e-06 0.008 298.671 0.0133814 0.360553 2332.47 61318.1 159.427 1369.25 65179.2
5.625 0.372939 5.72161e-06 0.008 298.64 0.0133545 0.359584 2334.05 61318.1 159.427 1369.25 65180.8
5.626 0.371945 5.70622e-06 0.008 298.61 0.013328 0.358617 2335.69 61318.1 159.427 1369.25 65182.4
5.627 0.37095 5.69082e-06 0.008 298.58 0.0133007 0.357649 2337.22 61318.1 159.427 1369.25 65184
5.628 0.369956 5.67543e-06 0.008 298.55 0.0132738 0.356682 2338.81 61318.1 159.427 1369.25 65185.5
5.629 0.368961 5.66004e-06 0.008 298.52 0.0132461 0.355715 2340.28 61318.1 159.427 1369.25 65187
5.63 0.367967 5.64463e-06 0.008 298.49 0.0132206 0.354746 2342.16 61318.1 159.427 1369.25 65188.9
5.631 0.366973 5.62927e-06 0.008 298.46 0.0131918 0.353781 2343.42 61318.1 159.427 1369.25 65190.2
5.632 0.365978 5.61387e-06 0.008 298.431 0.0131648 0.352813 2345.05 61318.1 159.427 1369.25 65191.8
5.633 0.364983 5.59845e-06 0.008 298.401 0.0131388 0.351844 2346.87 61318.1 159.427 1369.25 65193.6
5.634 0.363988 5.58306e-06 0.008 298.372 0.0131112 0.350877 2348.39 61318.1 159.427 1369.25 65195.1
5.635 0.362996 5.56769e-06 0.008 298.342 0.0130845 0.349911 2350.08 61318.1 159.427 1369.25 65196.8
5.636 0.362001 5.55231e-06 0.008 298.313 0.0130567 0.348945 2351.58 61318.1 159.427 1369.25 65198.3
5.637 0.361006 5.53692e-06 0.008 298.284 0.0130289 0.347978 2353.09 61318.1 159.427 1369.25 65199.8
5.638 0.360012 5.52154e-06 0.008 298.254 0.0130016 0.347011 2354.7 61318.1 159.427 1369.25 65201.4
5.639 0.359017 5.50614e-06 0.008 298.225 0.012974 0.346043 2356.28 61318.1 159.427 1369.25 65203
5.64 0.358022 5.49075e-06 0.008 298.196 0.0129468 0.345076 2357.93 61318.1 159.427 1369.25 65204.7
5.641 0.357029 5.47538e-06 0.008 298.167 0.012919 0.34411 2359.47 61318.1 159.427 1369.25 65206.2
5.642 0.356034 5.46001e-06 0.008 298.138 0.0128908 0.343144 2360.95 61318.1 159.427 1369.25 65207.7
5.643 0.35504 5.44462e-06 0.008 298.11 0.0128634 0.342176 2362.6 61318.1 159.427 1369.25 65209.3
5.644 0.354045 5.42921e-06 0.008 298.081 0.0128367 0.341208 2364.37 61318.1 159.427 1369.25 65211.1
5.645 0.353051 5.41383e-06 0.008 298.052 0.0128091 0.340242 2365.99 61318.1 159.427 1369.25 65212.7
5.646 0.352056 5.39848e-06 0.008 298.024 0.0127798 0.339277 2367.3 61318.1 159.427 1369.25 65214
5.647 0.351062 5.38308e-06 0.008 297.995 0.0127527 0.338309 2369.03 61318.1 159.427 1369.25 65215.8
5.648 0.350067 5.3677e-06 0.008 297.967 0.0127251 0.337342 2370.68 61318.1 159.427 1369.25 65217.4
5.649 0.349073 5.35234e-06 0.008 297.939 0.0126958 0.336377 2372 61318.1 159.427 1369.25 65218.7
5.65 0.348078 5.33695e-06 0.008 297.91 0.0126689 0.33541 2373.8 61318.1 159.427 1369.25 65220.5
5.651 0.347085 5.32158e-06 0.008 297.882 0.0126406 0.334444 2375.34 61318.1 159.427 1369.25 65222.1
5.652 0.34609 5.30619e-06 0.008 297.854 0.0126125 0.333477 2376.93 61318.1 159.427 1369.25 65223.7
5.653 0.345096 5.29083e-06 0.008 297.826 0.0125843 0.332511 2378.52 61318.1 159.427 1369.25 65225.3
5.654 0.344101 5.27543e-06 0.008 297.798 0.012557 0.331544 2380.29 61318.1 159.427 1369.25 65227
5.655 0.343106 5.26008e-06 0.008 297.771 0.0125276 0.330579 2381.64 61318.1 159.427 1369.25 65228.4
5.656 0.342112 5.24471e-06 0.008 297.743 0.0124987 0.329613 2383.1 61318.1 159.427 1369.25 65229.8
5.657 0.341117 5.22932e-06 0.008 297.715 0.0124711 0.328646 2384.84 61318.1 159.427 1369.25 65231.6
5.658 0.340122 5.21395e-06 0.008 297.688 0.0124429 0.327679 2386.47 61318.1 159.427 1369.25 65233.2
5.659 0.339128 5.19858e-06 0.008 297.66 0.0124142 0.326714 2387.99 61318.1 159.427 1369.25 65234.7
5.66 0.338134 5.1832e-06 0.008 297.633 0.0123864 0.325747 2389.71 61318.1 159.427 1369.25 65236.4
5.661 0.337139 5.16785e-06 0.008 297.605 0.0123563 0.324782 2391 61318.1 159.427 1369.25 65237.7
5.662 0.336144 5.15247e-06 0.008 297.578 0.0123286 0.323816 2392.76 61318.1 159.427 1369.25 65239.5
5.663 0.33515 5.13711e-06 0.008 297.551 0.0122991 0.32285 2394.16 61318.1 159.427 1369.25 65240.9
5.664 0.334155 5.12172e-06 0.008 297.524 0.0122711 0.321883 2395.9 61318.1 159.427 1369.25 65242.6
5.665 0.333161 5.10635e-06 0.008 297.497 0.0122433 0.320918 2397.65 61318.1 159.427 1369.25 65244.4
5.666 0.332166 5.09101e-06 0.008 297.47 0.0122127 0.319953 2398.88 61318.1 159.427 1369.25 65245.6
5.667 0.331171 5.07563e-06 0.008 297.443 0.0121847 0.318987 2400.64 61318.1 159.427 1369.25 65247.4
5.668 0.330178 5.06028e-06 0.008 297.416 0.0121558 0.318022 2402.2 61318.1 159.427 1369.25 65248.9
5.669 0.329182 5.0449e-06 0.008 297.39 0.0121269 0.317056 2403.79 61318.1 159.427 1369.25 65250.5
5.67 0.328189 5.02956e-06 0.008 297.363 0.0120974 0.316092 2405.26 61318.1 159.427 1369.25 65252
5.671 0.327194 5.01417e-06 0.008 297.337 0.0120697 0.315124 2407.11 61318.1 159.427 1369.25 65253.8
5.672 0.3262 4.99884e-06 0.008 297.31 0.0120396 0.314161 2408.49 61318.1 159.427 1369.25 65255.2
5.673 0.325205 4.98347e-06 0.008 297.284 0.0120095 0.313195 2409.87 61318.1 159.427 1369.25 65256.6
5.674 0.32421 4.96811e-06 0.008 297.258 0.0119811 0.312229 2411.6 61318.1 159.427 1369.25 65258.3
5.675 0.323216 4.95275e-06 0.008 297.231 0.0119519 0.311264 2413.18 61318.1 159.427 1369.25 65259.9
5.676 0.322222 4.9374e-06 0.008 297.205 0.0119227 0.310299 2414.77 61318.1 159.427 1369.25 65261.5
5.677 0.321226 4.92201e-06 0.008 297.179 0.0118937 0.309333 2416.44 61318.1 159.427 1369.25 65263.2
5.678 0.320232 4.90667e-06 0.008 297.153 0.0118641 0.308368 2417.95 61318.1 159.427 1369.25 65264.7
5.679 0.319238 4.89132e-06 0.008 297.128 0.0118349 0.307403 2419.58 61318.1 159.427 1369.25 65266.3
5.68 0.318242 4.87596e-06 0.008 297.102 0.0118046 0.306438 2420.98 61318.1 159.427 1369.25 65267.7
5.681 0.317249 4.86061e-06 0.008 297.076 0.0117758 0.305474 2422.69 61318.1 159.427 1369.25 65269.4
5.682 0.316254 4.84526e-06 0.008 297.051 0.0117449 0.304509 2423.99 61318.1 159.427 1369.25 65270.7
5.683 0.31526 4.8299e-06 0.008 297.025 0.0117165 0.303543 2425.83 61318.1 159.427 1369.25 65272.6
5.684 0.314266 4.81455e-06 0.008 297 0.0116871 0.302579 2427.46 61318.1 159.427 1369.25 65274.2
5.685 0.313272 4.7992e-06 0.008 296.974 0.0116573 0.301614 2429 61318.1 159.427 1369.25 65275.7
5.686 0.312276 4.78384e-06 0.008 296.949 0.0116277 0.300649 2430.61 61318.1 159.427 1369.25 65277.3
5.687 0.311282 4.7685e-06 0.008 296.924 0.0115972 0.299684 2432.04 61318.1 159.427 1369.25 65278.8
5.688 0.310287 4.75314e-06 0.008 296.899 0.0115676 0.29872 2433.68 61318.1 159.427 1369.25 65280.4
5.689 0.309292 4.73781e-06 0.008 296.874 0.0115363 0.297756 2434.95 61318.1 159.427 1369.25 65281.7
5.69 0.308298 4.72246e-06 0.008 296.849 0.0115072 0.296791 2436.71 61318.1 159.427 1369.25 65283.4
