V 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
-0.696 82339.6 2086.19 1835.79 1752.39 1710.56 1685.35 1668.46 1656.34 1647.2 1640.05 1634.3 1629.58 1625.62 1622.25 1619.35 1616.83 1614.6 1612.63 1610.87 1609.29 1607.86
-0.695 82356.7 2086.16 1835.74 1752.33 1710.49 1685.28 1668.39 1656.26 1647.12 1639.97 1634.23 1629.5 1625.54 1622.17 1619.27 1616.74 1614.52 1612.55 1610.79 1609.21 1607.78
-0.694 82374 2086.12 1835.68 1752.27 1710.42 1685.21 1668.31 1656.19 1647.04 1639.89 1634.14 1629.42 1625.45 1622.09 1619.19 1616.66 1614.44 1612.47 1610.71 1609.13 1607.7
-0.693 82391.3 2086.1 1835.63 1752.2 1710.36 1685.14 1668.24 1656.11 1646.97 1639.82 1634.07 1629.34 1625.38 1622.01 1619.1 1616.58 1614.36 1612.38 1610.63 1609.04 1607.61
-0.692 82408.4 2086.06 1835.58 1752.14 1710.29 1685.07 1668.17 1656.04 1646.89 1639.74 1633.99 1629.26 1625.3 1621.93 1619.02 1616.5 1614.28 1612.3 1610.54 1608.96 1607.53
-0.691 82425.8 2086.03 1835.53 1752.08 1710.22 1684.99 1668.09 1655.96 1646.81 1639.66 1633.91 1629.18 1625.21 1621.85 1618.94 1616.41 1614.19 1612.22 1610.46 1608.88 1607.45
-0.69 82443.1 2086.01 1835.48 1752.01 1710.16 1684.92 1668.02 1655.88 1646.74 1639.58 1633.83 1629.1 1625.14 1621.77 1618.86 1616.33 1614.11 1612.14 1610.38 1608.8 1607.36
-0.689 82460.7 2085.97 1835.42 1751.96 1710.09 1684.86 1667.95 1655.81 1646.66 1639.51 1633.75 1629.02 1625.06 1621.68 1618.78 1616.25 1614.03 1612.05 1610.3 1608.71 1607.28
-0.688 82478.1 2085.94 1835.37 1751.89 1710.02 1684.78 1667.88 1655.73 1646.58 1639.43 1633.67 1628.94 1624.98 1621.6 1618.7 1616.17 1613.95 1611.97 1610.21 1608.63 1607.2
-0.687 82495.5 2085.92 1835.31 1751.83 1709.95 1684.71 1667.8 1655.66 1646.51 1639.35 1633.59 1628.86 1624.9 1621.52 1618.62 1616.09 1613.87 1611.89 1610.13 1608.55 1607.11
-0.686 82513.1 2085.88 1835.26 1751.77 1709.88 1684.64 1667.73 1655.59 1646.43 1639.27 1633.52 1628.78 1624.82 1621.44 1618.54 1616.01 1613.78 1611.81 1610.05 1608.46 1607.03
-0.685 82530.6 2085.86 1835.21 1751.7 1709.82 1684.57 1667.66 1655.51 1646.36 1639.2 1633.44 1628.7 1624.74 1621.37 1618.46 1615.93 1613.7 1611.73 1609.97 1608.38 1606.95
-0.684 82548.2 2085.83 1835.16 1751.64 1709.75 1684.5 1667.59 1655.44 1646.28 1639.12 1633.36 1628.62 1624.66 1621.29 1618.38 1615.84 1613.62 1611.65 1609.88 1608.3 1606.87
-0.683 82565.7 2085.8 1835.11 1751.58 1709.69 1684.43 1667.51 1655.36 1646.21 1639.05 1633.28 1628.55 1624.58 1621.21 1618.3 1615.76 1613.54 1611.57 1609.8 1608.22 1606.78
-0.682 82583.5 2085.77 1835.06 1751.52 1709.62 1684.36 1667.44 1655.29 1646.13 1638.97 1633.21 1628.47 1624.5 1621.13 1618.22 1615.69 1613.46 1611.49 1609.72 1608.13 1606.7
-0.681 82601.1 2085.74 1835.01 1751.46 1709.55 1684.29 1667.37 1655.22 1646.05 1638.89 1633.13 1628.39 1624.42 1621.05 1618.14 1615.61 1613.38 1611.4 1609.64 1608.05 1606.62
-0.68 82618.9 2085.71 1834.95 1751.4 1709.49 1684.23 1667.3 1655.14 1645.98 1638.82 1633.05 1628.31 1624.34 1620.97 1618.06 1615.53 1613.3 1611.32 1609.56 1607.97 1606.54
-0.679 82636.7 2085.68 1834.9 1751.34 1709.42 1684.16 1667.23 1655.07 1645.9 1638.74 1632.98 1628.24 1624.26 1620.89 1617.98 1615.45 1613.22 1611.24 1609.48 1607.89 1606.46
-0.678 82654.5 2085.65 1834.85 1751.28 1709.36 1684.08 1667.15 1655 1645.83 1638.66 1632.9 1628.16 1624.19 1620.81 1617.9 1615.37 1613.14 1611.16 1609.4 1607.81 1606.38
-0.677 82672.5 2085.62 1834.8 1751.22 1709.29 1684.02 1667.08 1654.92 1645.76 1638.59 1632.82 1628.08 1624.11 1620.73 1617.82 1615.28 1613.06 1611.08 1609.31 1607.73 1606.29
-0.676 82690.4 2085.6 1834.75 1751.16 1709.22 1683.95 1667.01 1654.85 1645.68 1638.51 1632.75 1628 1624.03 1620.65 1617.74 1615.21 1612.98 1611 1609.23 1607.65 1606.21
-0.675 82708.4 2085.57 1834.7 1751.1 1709.16 1683.88 1666.94 1654.78 1645.61 1638.44 1632.67 1627.93 1623.96 1620.57 1617.66 1615.13 1612.9 1610.92 1609.15 1607.57 1606.13
-0.674 82726.4 2085.54 1834.65 1751.04 1709.09 1683.81 1666.87 1654.71 1645.53 1638.36 1632.59 1627.85 1623.88 1620.5 1617.59 1615.05 1612.82 1610.84 1609.07 1607.49 1606.05
-0.673 82744.6 2085.51 1834.6 1750.98 1709.03 1683.74 1666.8 1654.63 1645.46 1638.29 1632.52 1627.77 1623.8 1620.42 1617.51 1614.97 1612.74 1610.76 1609 1607.41 1605.97
-0.672 82762.5 2085.49 1834.55 1750.92 1708.96 1683.67 1666.73 1654.56 1645.38 1638.21 1632.44 1627.7 1623.72 1620.34 1617.43 1614.89 1612.66 1610.68 1608.91 1607.33 1605.89
-0.671 82780.7 2085.46 1834.5 1750.86 1708.9 1683.61 1666.66 1654.49 1645.31 1638.14 1632.36 1627.62 1623.64 1620.26 1617.35 1614.81 1612.58 1610.6 1608.83 1607.25 1605.81
-0.67 82798.8 2085.43 1834.45 1750.8 1708.83 1683.54 1666.58 1654.42 1645.24 1638.06 1632.29 1627.54 1623.56 1620.18 1617.27 1614.73 1612.5 1610.52 1608.76 1607.16 1605.73
-0.669 82817 2085.4 1834.4 1750.74 1708.77 1683.47 1666.52 1654.34 1645.16 1637.99 1632.21 1627.47 1623.49 1620.11 1617.19 1614.65 1612.42 1610.44 1608.67 1607.09 1605.65
-0.668 82835.3 2085.38 1834.35 1750.68 1708.7 1683.4 1666.44 1654.27 1645.09 1637.91 1632.14 1627.39 1623.41 1620.03 1617.12 1614.57 1612.34 1610.36 1608.59 1607 1605.57
-0.667 82853.5 2085.35 1834.3 1750.62 1708.64 1683.34 1666.38 1654.2 1645.02 1637.84 1632.06 1627.31 1623.33 1619.95 1617.04 1614.5 1612.26 1610.28 1608.52 1606.92 1605.49
-0.666 82871.9 2085.32 1834.25 1750.56 1708.58 1683.26 1666.31 1654.13 1644.94 1637.76 1631.99 1627.24 1623.26 1619.88 1616.96 1614.42 1612.19 1610.2 1608.44 1606.85 1605.41
-0.665 82890.3 2085.3 1834.2 1750.5 1708.51 1683.2 1666.24 1654.06 1644.87 1637.69 1631.92 1627.16 1623.18 1619.8 1616.88 1614.34 1612.11 1610.13 1608.36 1606.77 1605.33
-0.664 82908.8 2085.27 1834.15 1750.45 1708.45 1683.13 1666.17 1653.99 1644.8 1637.62 1631.84 1627.09 1623.1 1619.72 1616.8 1614.26 1612.03 1610.05 1608.28 1606.69 1605.25
-0.663 82927.2 2085.25 1834.1 1750.39 1708.39 1683.06 1666.1 1653.91 1644.73 1637.54 1631.76 1627.01 1623.03 1619.64 1616.72 1614.19 1611.95 1609.97 1608.2 1606.61 1605.17
-0.662 82945.6 2085.22 1834.05 1750.33 1708.32 1683 1666.03 1653.84 1644.65 1637.47 1631.69 1626.94 1622.95 1619.57 1616.65 1614.11 1611.87 1609.89 1608.12 1606.53 1605.09
-0.661 82964.2 2085.19 1834 1750.27 1708.26 1682.93 1665.96 1653.77 1644.58 1637.4 1631.62 1626.86 1622.88 1619.49 1616.57 1614.03 1611.8 1609.81 1608.04 1606.45 1605.01
-0.66 82982.8 2085.17 1833.96 1750.21 1708.19 1682.87 1665.89 1653.7 1644.51 1637.32 1631.54 1626.79 1622.8 1619.41 1616.5 1613.95 1611.72 1609.73 1607.96 1606.37 1604.93
-0.659 83001.4 2085.14 1833.91 1750.16 1708.13 1682.8 1665.82 1653.63 1644.44 1637.25 1631.47 1626.71 1622.73 1619.34 1616.42 1613.88 1611.64 1609.66 1607.89 1606.29 1604.85
-0.658 83020 2085.11 1833.86 1750.1 1708.07 1682.73 1665.75 1653.56 1644.37 1637.18 1631.39 1626.64 1622.65 1619.26 1616.34 1613.8 1611.56 1609.58 1607.81 1606.21 1604.77
-0.657 83038.7 2085.09 1833.81 1750.04 1708.01 1682.66 1665.69 1653.49 1644.29 1637.1 1631.32 1626.56 1622.58 1619.19 1616.27 1613.72 1611.49 1609.5 1607.73 1606.14 1604.7
-0.656 83057.7 2085.06 1833.76 1749.99 1707.94 1682.6 1665.62 1653.42 1644.22 1637.03 1631.25 1626.49 1622.5 1619.11 1616.19 1613.65 1611.41 1609.42 1607.65 1606.06 1604.62
-0.655 83076.3 2085.03 1833.71 1749.93 1707.88 1682.53 1665.55 1653.35 1644.15 1636.96 1631.17 1626.41 1622.43 1619.03 1616.11 1613.57 1611.33 1609.35 1607.57 1605.98 1604.54
-0.654 83095.3 2085.01 1833.67 1749.87 1707.82 1682.47 1665.48 1653.28 1644.08 1636.88 1631.1 1626.34 1622.35 1618.96 1616.04 1613.5 1611.25 1609.27 1607.5 1605.9 1604.46
-0.653 83114.2 2084.99 1833.62 1749.81 1707.76 1682.4 1665.41 1653.21 1644.01 1636.81 1631.03 1626.27 1622.28 1618.88 1615.96 1613.42 1611.18 1609.19 1607.42 1605.83 1604.38
-0.652 83133.1 2084.96 1833.57 1749.76 1707.7 1682.34 1665.34 1653.14 1643.94 1636.74 1630.95 1626.19 1622.2 1618.81 1615.89 1613.34 1611.1 1609.12 1607.34 1605.75 1604.3
-0.651 83152.1 2084.94 1833.52 1749.7 1707.63 1682.27 1665.27 1653.07 1643.87 1636.67 1630.88 1626.12 1622.13 1618.73 1615.81 1613.26 1611.03 1609.04 1607.27 1605.67 1604.23
-0.65 83171.2 2084.91 1833.47 1749.64 1707.57 1682.21 1665.21 1653 1643.79 1636.6 1630.81 1626.05 1622.05 1618.66 1615.74 1613.19 1610.95 1608.96 1607.19 1605.59 1604.15
-0.649 83190 2084.89 1833.43 1749.59 1707.51 1682.14 1665.14 1652.93 1643.73 1636.53 1630.74 1625.97 1621.98 1618.59 1615.66 1613.11 1610.87 1608.89 1607.11 1605.52 1604.07
-0.648 83209.2 2084.86 1833.38 1749.53 1707.45 1682.08 1665.08 1652.86 1643.66 1636.45 1630.66 1625.9 1621.9 1618.51 1615.59 1613.04 1610.8 1608.81 1607.03 1605.44 1603.99
-0.647 83228.6 2084.84 1833.33 1749.47 1707.39 1682.01 1665.01 1652.8 1643.58 1636.38 1630.59 1625.82 1621.83 1618.44 1615.51 1612.96 1610.72 1608.73 1606.96 1605.36 1603.92
-0.646 83247.6 2084.81 1833.29 1749.42 1707.33 1681.95 1664.94 1652.73 1643.52 1636.31 1630.52 1625.75 1621.76 1618.36 1615.44 1612.89 1610.64 1608.66 1606.88 1605.29 1603.84
-0.645 83267 2084.79 1833.24 1749.36 1707.27 1681.88 1664.87 1652.66 1643.45 1636.24 1630.44 1625.68 1621.69 1618.29 1615.36 1612.81 1610.57 1608.58 1606.81 1605.21 1603.77
-0.644 83286.2 2084.77 1833.2 1749.31 1707.21 1681.82 1664.81 1652.59 1643.38 1636.17 1630.37 1625.61 1621.61 1618.21 1615.29 1612.74 1610.49 1608.51 1606.73 1605.13 1603.69
-0.643 83305.6 2084.74 1833.15 1749.25 1707.14 1681.75 1664.74 1652.52 1643.31 1636.1 1630.3 1625.53 1621.54 1618.14 1615.21 1612.66 1610.42 1608.43 1606.66 1605.06 1603.61
-0.642 83324.9 2084.72 1833.1 1749.2 1707.08 1681.69 1664.67 1652.45 1643.24 1636.03 1630.23 1625.46 1621.47 1618.07 1615.14 1612.59 1610.35 1608.35 1606.58 1604.98 1603.54
-0.641 83344.3 2084.69 1833.06 1749.14 1707.02 1681.63 1664.61 1652.39 1643.17 1635.96 1630.16 1625.39 1621.39 1617.99 1615.07 1612.51 1610.27 1608.28 1606.5 1604.91 1603.46
-0.64 83364 2084.67 1833.01 1749.08 1706.96 1681.56 1664.54 1652.32 1643.1 1635.89 1630.09 1625.32 1621.32 1617.92 1614.99 1612.44 1610.19 1608.2 1606.43 1604.83 1603.38
-0.639 83383.4 2084.65 1832.97 1749.03 1706.9 1681.5 1664.48 1652.25 1643.03 1635.81 1630.02 1625.24 1621.25 1617.85 1614.92 1612.37 1610.12 1608.13 1606.35 1604.76 1603.31
-0.638 83403 2084.63 1832.92 1748.98 1706.84 1681.44 1664.41 1652.18 1642.96 1635.74 1629.95 1625.18 1621.18 1617.77 1614.84 1612.29 1610.04 1608.06 1606.28 1604.68 1603.23
-0.637 83422.5 2084.61 1832.87 1748.92 1706.78 1681.37 1664.35 1652.11 1642.89 1635.68 1629.88 1625.1 1621.1 1617.7 1614.77 1612.22 1609.97 1607.98 1606.2 1604.6 1603.16
-0.636 83442.4 2084.58 1832.83 1748.87 1706.73 1681.31 1664.28 1652.05 1642.82 1635.61 1629.8 1625.03 1621.03 1617.63 1614.7 1612.14 1609.9 1607.91 1606.13 1604.53 1603.08
-0.635 83462.2 2084.56 1832.79 1748.81 1706.66 1681.25 1664.21 1651.98 1642.76 1635.54 1629.73 1624.96 1620.96 1617.56 1614.62 1612.07 1609.83 1607.83 1606.05 1604.45 1603.01
-0.634 83482 2084.54 1832.74 1748.76 1706.6 1681.18 1664.15 1651.91 1642.68 1635.47 1629.66 1624.89 1620.89 1617.49 1614.55 1612 1609.75 1607.76 1605.98 1604.38 1602.93
-0.633 83501.7 2084.52 1832.7 1748.7 1706.55 1681.12 1664.08 1651.85 1642.62 1635.4 1629.59 1624.82 1620.81 1617.41 1614.48 1611.92 1609.68 1607.68 1605.9 1604.3 1602.86
-0.632 83521.5 2084.5 1832.65 1748.65 1706.49 1681.06 1664.02 1651.78 1642.55 1635.33 1629.52 1624.75 1620.74 1617.34 1614.41 1611.85 1609.6 1607.61 1605.83 1604.23 1602.78
-0.631 83541.3 2084.47 1832.61 1748.6 1706.43 1681 1663.96 1651.71 1642.48 1635.26 1629.45 1624.68 1620.67 1617.27 1614.33 1611.78 1609.53 1607.54 1605.75 1604.15 1602.7
-0.63 83561.2 2084.45 1832.56 1748.54 1706.37 1680.94 1663.89 1651.65 1642.42 1635.19 1629.38 1624.6 1620.6 1617.19 1614.26 1611.7 1609.46 1607.46 1605.68 1604.08 1602.63
-0.629 83581.5 2084.43 1832.52 1748.49 1706.31 1680.87 1663.83 1651.58 1642.35 1635.13 1629.31 1624.54 1620.53 1617.12 1614.19 1611.63 1609.39 1607.39 1605.61 1604.01 1602.56
-0.628 83601.5 2084.4 1832.47 1748.44 1706.25 1680.81 1663.76 1651.51 1642.28 1635.06 1629.24 1624.46 1620.46 1617.05 1614.12 1611.56 1609.31 1607.31 1605.53 1603.93 1602.49
-0.627 83621.4 2084.38 1832.43 1748.39 1706.19 1680.75 1663.7 1651.45 1642.21 1634.99 1629.18 1624.39 1620.39 1616.98 1614.04 1611.49 1609.24 1607.24 1605.46 1603.86 1602.41
-0.626 83641.7 2084.36 1832.38 1748.33 1706.13 1680.69 1663.63 1651.39 1642.14 1634.92 1629.11 1624.32 1620.32 1616.91 1613.97 1611.42 1609.16 1607.17 1605.38 1603.78 1602.34
-0.625 83662 2084.34 1832.35 1748.28 1706.08 1680.63 1663.57 1651.32 1642.08 1634.85 1629.04 1624.25 1620.25 1616.84 1613.9 1611.34 1609.09 1607.09 1605.32 1603.71 1602.26
-0.624 83682.3 2084.32 1832.3 1748.23 1706.02 1680.57 1663.5 1651.25 1642.01 1634.78 1628.97 1624.19 1620.18 1616.77 1613.83 1611.27 1609.02 1607.03 1605.24 1603.64 1602.19
-0.623 83702.5 2084.3 1832.25 1748.17 1705.96 1680.5 1663.44 1651.18 1641.95 1634.72 1628.9 1624.11 1620.1 1616.7 1613.76 1611.2 1608.95 1606.95 1605.17 1603.56 1602.11
-0.622 83722.9 2084.28 1832.21 1748.12 1705.9 1680.45 1663.38 1651.12 1641.88 1634.65 1628.83 1624.05 1620.04 1616.63 1613.69 1611.12 1608.88 1606.88 1605.09 1603.49 1602.04
-0.621 83743.2 2084.26 1832.17 1748.07 1705.84 1680.38 1663.32 1651.06 1641.81 1634.58 1628.76 1623.98 1619.97 1616.56 1613.61 1611.06 1608.8 1606.81 1605.02 1603.42 1601.97
-0.62 83763.8 2084.24 1832.13 1748.02 1705.79 1680.32 1663.25 1650.99 1641.74 1634.51 1628.69 1623.91 1619.9 1616.49 1613.55 1610.98 1608.73 1606.74 1604.95 1603.34 1601.89
-0.619 83784.3 2084.22 1832.09 1747.97 1705.73 1680.26 1663.19 1650.93 1641.68 1634.45 1628.62 1623.84 1619.83 1616.41 1613.47 1610.92 1608.66 1606.66 1604.88 1603.27 1601.82
-0.618 83804.8 2084.2 1832.04 1747.91 1705.67 1680.2 1663.13 1650.87 1641.61 1634.38 1628.56 1623.77 1619.76 1616.34 1613.4 1610.84 1608.59 1606.59 1604.8 1603.2 1601.75
-0.617 83825.3 2084.18 1832 1747.86 1705.62 1680.14 1663.06 1650.8 1641.55 1634.31 1628.49 1623.7 1619.69 1616.27 1613.33 1610.77 1608.52 1606.52 1604.74 1603.13 1601.68
-0.616 83846.1 2084.16 1831.96 1747.81 1705.56 1680.08 1663.01 1650.74 1641.48 1634.25 1628.42 1623.63 1619.62 1616.21 1613.26 1610.7 1608.45 1606.45 1604.66 1603.06 1601.6
-0.615 83866.8 2084.14 1831.92 1747.76 1705.51 1680.02 1662.94 1650.67 1641.42 1634.18 1628.35 1623.56 1619.55 1616.14 1613.19 1610.63 1608.38 1606.38 1604.59 1602.98 1601.53
-0.614 83887.6 2084.12 1831.87 1747.71 1705.45 1679.96 1662.88 1650.61 1641.35 1634.11 1628.29 1623.5 1619.48 1616.07 1613.13 1610.56 1608.31 1606.3 1604.52 1602.91 1601.46
-0.613 83908.3 2084.1 1831.83 1747.66 1705.39 1679.9 1662.82 1650.55 1641.28 1634.05 1628.22 1623.43 1619.41 1616 1613.05 1610.49 1608.23 1606.23 1604.45 1602.84 1601.39
-0.612 83929.3 2084.08 1831.79 1747.61 1705.34 1679.85 1662.76 1650.48 1641.22 1633.98 1628.15 1623.36 1619.35 1615.93 1612.98 1610.42 1608.16 1606.16 1604.38 1602.77 1601.32
-0.611 83950 2084.07 1831.75 1747.56 1705.28 1679.79 1662.7 1650.41 1641.15 1633.91 1628.09 1623.29 1619.28 1615.86 1612.91 1610.35 1608.09 1606.09 1604.31 1602.7 1601.24
-0.61 83971 2084.05 1831.71 1747.51 1705.23 1679.73 1662.63 1650.35 1641.09 1633.85 1628.02 1623.23 1619.21 1615.79 1612.84 1610.28 1608.02 1606.02 1604.23 1602.63 1601.17
-0.609 83992.1 2084.03 1831.67 1747.45 1705.17 1679.67 1662.57 1650.29 1641.03 1633.78 1627.95 1623.16 1619.14 1615.72 1612.78 1610.21 1607.95 1605.95 1604.17 1602.56 1601.1
-0.608 84013.2 2084 1831.63 1747.41 1705.12 1679.61 1662.51 1650.23 1640.96 1633.72 1627.89 1623.09 1619.07 1615.65 1612.71 1610.14 1607.88 1605.88 1604.09 1602.49 1601.03
-0.607 84034.3 2083.99 1831.59 1747.35 1705.06 1679.55 1662.45 1650.17 1640.9 1633.65 1627.82 1623.02 1619 1615.59 1612.64 1610.07 1607.82 1605.81 1604.02 1602.41 1600.96
-0.606 84055.4 2083.97 1831.54 1747.31 1705 1679.49 1662.39 1650.1 1640.84 1633.58 1627.75 1622.96 1618.93 1615.52 1612.57 1610 1607.74 1605.74 1603.95 1602.34 1600.89
-0.605 84076.6 2083.95 1831.51 1747.25 1704.95 1679.43 1662.33 1650.04 1640.77 1633.52 1627.69 1622.89 1618.87 1615.45 1612.5 1609.93 1607.67 1605.67 1603.88 1602.27 1600.82
-0.604 84098.1 2083.94 1831.47 1747.2 1704.89 1679.38 1662.27 1649.98 1640.71 1633.45 1627.62 1622.83 1618.8 1615.38 1612.43 1609.86 1607.61 1605.6 1603.81 1602.2 1600.75
-0.603 84119.3 2083.92 1831.43 1747.16 1704.84 1679.32 1662.21 1649.92 1640.64 1633.39 1627.56 1622.76 1618.73 1615.32 1612.36 1609.8 1607.54 1605.53 1603.74 1602.13 1600.68
-0.602 84140.8 2083.9 1831.38 1747.11 1704.79 1679.26 1662.14 1649.85 1640.58 1633.33 1627.49 1622.69 1618.67 1615.25 1612.29 1609.73 1607.47 1605.46 1603.67 1602.06 1600.6
-0.601 84162 2083.88 1831.34 1747.06 1704.73 1679.2 1662.09 1649.79 1640.52 1633.26 1627.43 1622.62 1618.6 1615.18 1612.23 1609.66 1607.4 1605.39 1603.6 1601.99 1600.54
-0.6 84183.5 2083.87 1831.3 1747.01 1704.68 1679.15 1662.03 1649.73 1640.45 1633.2 1627.36 1622.56 1618.53 1615.11 1612.16 1609.59 1607.33 1605.33 1603.53 1601.92 1600.47
-0.599 84205.3 2083.85 1831.26 1746.96 1704.62 1679.09 1661.97 1649.67 1640.39 1633.13 1627.3 1622.49 1618.47 1615.04 1612.09 1609.52 1607.26 1605.25 1603.46 1601.85 1600.39
-0.598 84226.8 2083.83 1831.23 1746.91 1704.57 1679.03 1661.91 1649.61 1640.33 1633.07 1627.23 1622.43 1618.4 1614.98 1612.02 1609.45 1607.19 1605.19 1603.4 1601.78 1600.33
-0.597 84248.6 2083.82 1831.19 1746.86 1704.52 1678.97 1661.85 1649.54 1640.27 1633.01 1627.17 1622.36 1618.34 1614.91 1611.96 1609.39 1607.12 1605.12 1603.33 1601.72 1600.26
-0.596 84270.1 2083.8 1831.15 1746.82 1704.46 1678.91 1661.79 1649.48 1640.21 1632.94 1627.1 1622.3 1618.27 1614.84 1611.89 1609.32 1607.06 1605.05 1603.26 1601.64 1600.18
-0.595 84291.9 2083.78 1831.11 1746.77 1704.41 1678.86 1661.73 1649.42 1640.14 1632.88 1627.04 1622.23 1618.21 1614.78 1611.83 1609.25 1606.99 1604.98 1603.19 1601.58 1600.12
-0.594 84313.7 2083.77 1831.07 1746.72 1704.35 1678.81 1661.67 1649.36 1640.08 1632.82 1626.97 1622.17 1618.14 1614.71 1611.76 1609.18 1606.92 1604.91 1603.12 1601.51 1600.05
-0.593 84335.8 2083.75 1831.03 1746.67 1704.3 1678.75 1661.61 1649.3 1640.02 1632.75 1626.91 1622.1 1618.07 1614.64 1611.69 1609.12 1606.85 1604.85 1603.05 1601.44 1599.98
-0.592 84357.6 2083.73 1830.99 1746.62 1704.25 1678.69 1661.55 1649.24 1639.96 1632.69 1626.84 1622.04 1618.01 1614.58 1611.63 1609.05 1606.79 1604.78 1602.98 1601.37 1599.91
-0.591 84379.7 2083.71 1830.96 1746.58 1704.2 1678.63 1661.49 1649.18 1639.89 1632.63 1626.78 1621.97 1617.94 1614.51 1611.56 1608.98 1606.72 1604.71 1602.92 1601.3 1599.84
-0.59 84401.9 2083.7 1830.92 1746.53 1704.15 1678.58 1661.44 1649.12 1639.83 1632.56 1626.72 1621.91 1617.88 1614.45 1611.49 1608.92 1606.65 1604.64 1602.85 1601.23 1599.77
-0.589 84424 2083.69 1830.88 1746.48 1704.09 1678.52 1661.38 1649.06 1639.77 1632.5 1626.66 1621.85 1617.81 1614.38 1611.42 1608.85 1606.59 1604.57 1602.78 1601.17 1599.71
-0.588 84446.1 2083.67 1830.84 1746.43 1704.04 1678.47 1661.32 1649 1639.71 1632.44 1626.59 1621.78 1617.75 1614.32 1611.36 1608.78 1606.52 1604.51 1602.71 1601.1 1599.64
-0.587 84468.3 2083.65 1830.81 1746.39 1703.99 1678.41 1661.26 1648.94 1639.65 1632.38 1626.53 1621.72 1617.68 1614.25 1611.29 1608.72 1606.45 1604.44 1602.65 1601.03 1599.57
-0.586 84490.4 2083.64 1830.77 1746.34 1703.94 1678.35 1661.21 1648.88 1639.59 1632.32 1626.47 1621.65 1617.62 1614.19 1611.23 1608.65 1606.38 1604.37 1602.58 1600.96 1599.5
-0.585 84512.9 2083.63 1830.73 1746.3 1703.89 1678.3 1661.15 1648.82 1639.53 1632.25 1626.4 1621.59 1617.55 1614.12 1611.16 1608.58 1606.32 1604.31 1602.51 1600.89 1599.44
-0.584 84535.4 2083.61 1830.69 1746.25 1703.83 1678.25 1661.09 1648.76 1639.47 1632.19 1626.34 1621.53 1617.49 1614.05 1611.1 1608.52 1606.25 1604.24 1602.44 1600.83 1599.36
-0.583 84557.6 2083.6 1830.66 1746.2 1703.78 1678.19 1661.04 1648.71 1639.41 1632.13 1626.28 1621.46 1617.43 1613.99 1611.03 1608.45 1606.19 1604.17 1602.38 1600.76 1599.3
-0.582 84580.1 2083.58 1830.62 1746.16 1703.73 1678.14 1660.98 1648.65 1639.34 1632.07 1626.21 1621.4 1617.36 1613.93 1610.97 1608.39 1606.12 1604.11 1602.31 1600.69 1599.23
-0.581 84603 2083.57 1830.58 1746.11 1703.68 1678.08 1660.92 1648.59 1639.29 1632.01 1626.15 1621.33 1617.3 1613.86 1610.9 1608.32 1606.06 1604.04 1602.24 1600.63 1599.17
-0.58 84625.5 2083.55 1830.55 1746.06 1703.63 1678.03 1660.86 1648.53 1639.23 1631.95 1626.09 1621.27 1617.23 1613.8 1610.84 1608.26 1605.99 1603.98 1602.18 1600.56 1599.1
-0.579 84648.1 2083.54 1830.51 1746.02 1703.58 1677.97 1660.81 1648.47 1639.16 1631.89 1626.03 1621.21 1617.17 1613.74 1610.78 1608.19 1605.92 1603.91 1602.11 1600.49 1599.03
-0.578 84671 2083.52 1830.47 1745.98 1703.53 1677.92 1660.75 1648.42 1639.1 1631.82 1625.97 1621.15 1617.11 1613.67 1610.71 1608.13 1605.86 1603.85 1602.05 1600.43 1598.97
-0.577 84693.9 2083.52 1830.44 1745.93 1703.48 1677.87 1660.69 1648.36 1639.05 1631.76 1625.91 1621.09 1617.04 1613.61 1610.65 1608.06 1605.79 1603.78 1601.98 1600.36 1598.9
-0.576 84716.5 2083.5 1830.4 1745.88 1703.42 1677.81 1660.64 1648.3 1638.99 1631.7 1625.84 1621.02 1616.98 1613.54 1610.58 1608 1605.73 1603.71 1601.92 1600.3 1598.83
-0.575 84739.5 2083.49 1830.37 1745.84 1703.38 1677.76 1660.58 1648.24 1638.93 1631.64 1625.78 1620.96 1616.92 1613.48 1610.52 1607.93 1605.66 1603.65 1601.85 1600.23 1598.77
-0.574 84762.5 2083.47 1830.33 1745.8 1703.33 1677.71 1660.52 1648.18 1638.87 1631.59 1625.72 1620.9 1616.86 1613.42 1610.46 1607.87 1605.6 1603.58 1601.79 1600.16 1598.7
-0.573 84785.5 2083.46 1830.29 1745.75 1703.28 1677.65 1660.47 1648.13 1638.81 1631.52 1625.66 1620.84 1616.79 1613.35 1610.39 1607.81 1605.53 1603.52 1601.72 1600.1 1598.63
-0.572 84808.8 2083.45 1830.26 1745.7 1703.23 1677.6 1660.41 1648.07 1638.75 1631.47 1625.6 1620.77 1616.73 1613.29 1610.33 1607.74 1605.47 1603.46 1601.66 1600.03 1598.57
-0.571 84831.9 2083.43 1830.23 1745.66 1703.18 1677.55 1660.36 1648.01 1638.7 1631.41 1625.54 1620.72 1616.67 1613.23 1610.26 1607.68 1605.41 1603.39 1601.59 1599.97 1598.5
-0.57 84855 2083.42 1830.19 1745.62 1703.13 1677.5 1660.31 1647.96 1638.64 1631.35 1625.48 1620.65 1616.61 1613.17 1610.2 1607.62 1605.34 1603.33 1601.53 1599.9 1598.44
